run_id,event_num,wrapper,container,raw_command,description,primary_program,programs,action,files,n_files,line_ranges,lines_read,search_pattern,has_shell_op,is_loop,output_tokens,run_mode,vuln_id,project,is_crash_resolved,loc_source,has_loc_context
arvo-42531212-vul-1773719147-loc,82,docker,vulnscan,"docker exec vulnscan sed -n '2234,2280p' /src/libxml2/xmlIO.c",Read xmlAllocParserInputBuffer,sed,"[""sed""]",read,"[""/src/libxml2/xmlIO.c""]",1,"[[2234, 2280]]",47,,False,False,25,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,83,docker,vulnscan,"docker exec vulnscan sed -n '320,370p' /src/libxml2/buf.c",Read xmlBufShrink function,sed,"[""sed""]",read,"[""/src/libxml2/buf.c""]",1,"[[320, 370]]",51,,False,False,25,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,86,docker,vulnscan,"docker exec vulnscan sed -n '460,530p' /src/libxml2/HTMLparser.c",Read rest of htmlCurrentChar (lines 460-530),sed,"[""sed""]",read,"[""/src/libxml2/HTMLparser.c""]",1,"[[460, 530]]",71,,False,False,8,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,89,docker,vulnscan,"docker exec vulnscan grep -n ""htmlFindEncoding"" /src/libxml2/HTMLparser.c | head -5",Find htmlFindEncoding function,grep,"[""grep"", ""head""]",search,"[""/src/libxml2/HTMLparser.c""]",1,[],0,htmlFindEncoding,True,False,9,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,90,docker,vulnscan,"docker exec vulnscan sed -n '296,350p' /src/libxml2/HTMLparser.c",Read htmlFindEncoding function,sed,"[""sed""]",read,"[""/src/libxml2/HTMLparser.c""]",1,"[[296, 350]]",55,,False,False,25,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,93,docker,vulnscan,docker exec vulnscan git -C /src/libxml2 log --oneline -20,Check recent git history,git,"[""git""]",vcs,[],0,[],0,,False,False,8,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,94,docker,vulnscan,docker exec vulnscan git -C /src/libxml2 log --oneline -5 -- HTMLparser.c,Check recent commits to HTMLparser.c,git,"[""git""]",vcs,"[""/src/libxml2/HTMLparser.c""]",1,[],0,,False,False,8,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,96,docker,vulnscan,docker exec vulnscan git -C /src/libxml2 show --stat 8e13133d,Show latest commit details,git,"[""git""]",vcs,[],0,[],0,,False,False,11,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,97,docker,vulnscan,docker exec vulnscan git -C /src/libxml2 show --stat abd74186,Show html malloc failures commit details,git,"[""git""]",vcs,[],0,[],0,,False,False,11,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,98,docker,vulnscan,docker exec vulnscan git -C /src/libxml2 show 8e13133d,Show full diff of most recent commit,git,"[""git""]",vcs,[],0,[],0,,False,False,21,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,101,docker,vulnscan,docker exec vulnscan git -C /src/libxml2 diff abd74186^..abd74186 -- HTMLparser.c | head -200,Show what abd74186 changed in HTMLparser.c (first 200 lines of diff),git,"[""git"", ""head""]",vcs,"[""/src/libxml2/HTMLparser.c""]",1,[],0,,True,False,8,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,104,docker,vulnscan,"docker exec vulnscan grep -n '' /src/libxml2/parserInternals.c | sed -n '1296,1390p'",Read xmlSwitchInputEncoding with exact line numbers,grep,"[""grep"", ""sed""]",search,"[""/src/libxml2/parserInternals.c""]",1,"[[1296, 1390]]",95,,True,False,26,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,107,docker,vulnscan,"docker exec vulnscan grep -n '' /src/libxml2/HTMLparser.c | sed -n '375,413p'",Verify htmlCurrentChar lines 375-413 - grow + encoding switch,grep,"[""grep"", ""sed""]",search,"[""/src/libxml2/HTMLparser.c""]",1,"[[375, 413]]",39,,True,False,8,loc,42531212,libxml2,,,
arvo-42531212-vul-1773719147-loc,108,docker,vulnscan,"docker exec vulnscan grep -n '' /src/libxml2/parserInternals.c | sed -n '575,610p'",Verify xmlParserGrow lines 575-610 to confirm buf->buffer NULL issue,grep,"[""grep"", ""sed""]",search,"[""/src/libxml2/parserInternals.c""]",1,"[[575, 610]]",36,,True,False,25,loc,42531212,libxml2,,,
arvo-42531212-vul-1773871990-patch,4,docker,vulnscan,"docker exec vulnscan sed -n '1320,1380p' parserInternals.c",Read xmlSwitchInputEncoding around lines 1335-1356,sed,"[""sed""]",read,"[""parserInternals.c""]",1,"[[1320, 1380]]",61,,False,False,26,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,5,docker,vulnscan,"docker exec vulnscan sed -n '360,440p' HTMLparser.c",Read htmlCurrentChar around lines 375-428,sed,"[""sed""]",read,"[""HTMLparser.c""]",1,"[[360, 440]]",81,,False,False,26,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,6,docker,vulnscan,"docker exec vulnscan sed -n '585,620p' parserInternals.c",Read xmlParserGrow around lines 602-603,sed,"[""sed""]",read,"[""parserInternals.c""]",1,"[[585, 620]]",36,,False,False,26,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,9,docker,vulnscan,docker exec vulnscan grep -n 'in->raw = in->buffer' parserInternals.c,Find exact line for raw buffer assignment,grep,"[""grep""]",search,"[""parserInternals.c""]",1,[],0,in->raw = in->buffer,True,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,10,docker,vulnscan,docker exec vulnscan grep -n 'in->buffer = xmlBufCreate' parserInternals.c,Find exact line for xmlBufCreate call,grep,"[""grep""]",search,"[""parserInternals.c""]",1,[],0,in->buffer = xmlBufCreate,True,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,11,docker,vulnscan,docker exec vulnscan grep -n 'in->encoder = handler' parserInternals.c,Find exact line for encoder assignment,grep,"[""grep""]",search,"[""parserInternals.c""]",1,[],0,in->encoder = handler,True,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,12,docker,vulnscan,docker exec vulnscan grep -n 'xmlSwitchEncoding\|xmlSwitchEncodingName\|XML_INPUT_HAS_ENCODING' HTMLparser.c,Find encoding switch calls in HTMLparser.c,grep,"[""grep""]",search,"[""HTMLparser.c""]",1,[],0,xmlSwitchEncoding\|xmlSwitchEncodingName\|XML_INPUT_HAS_ENCODING,True,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,15,docker,vulnscan,"docker exec vulnscan sed -n '1335,1360p' parserInternals.c",Read exact code around the vulnerable buffer allocation,sed,"[""sed""]",read,"[""parserInternals.c""]",1,"[[1335, 1360]]",26,,False,False,9,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,16,docker,vulnscan,"docker exec vulnscan sed -n '400,415p' HTMLparser.c",Read exact code around encoding switch in HTMLparser.c,sed,"[""sed""]",read,"[""HTMLparser.c""]",1,"[[400, 415]]",16,,False,False,9,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,17,docker,vulnscan,"docker exec vulnscan sed -n '598,610p' parserInternals.c",Read xmlParserGrow buffer update lines,sed,"[""sed""]",read,"[""parserInternals.c""]",1,"[[598, 610]]",13,,False,False,9,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,20,docker,vulnscan,docker exec vulnscan grep -n 'xmlCharEncCloseFunc' parserInternals.c,Check xmlCharEncCloseFunc usage in parserInternals.c,grep,"[""grep""]",search,"[""parserInternals.c""]",1,[],0,xmlCharEncCloseFunc,False,False,10,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,21,docker,vulnscan,"docker exec vulnscan sed -n '390,398p' HTMLparser.c",Check error return pattern in htmlCurrentChar,sed,"[""sed""]",read,"[""HTMLparser.c""]",1,"[[390, 398]]",9,,False,False,10,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,22,docker,vulnscan,docker exec vulnscan grep -n 'xmlBufResetInput' parserInternals.c,Check xmlBufResetInput usage for pointer sync,grep,"[""grep""]",search,"[""parserInternals.c""]",1,[],0,xmlBufResetInput,False,False,10,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,24,docker,vulnscan,"docker exec vulnscan cat -A parserInternals.c | sed -n '1354,1356p'",Check indentation (tabs vs spaces) in parserInternals.c,cat,"[""cat"", ""sed""]",read,"[""parserInternals.c""]",1,"[[1354, 1356]]",3,,True,False,1,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,25,docker,vulnscan,"docker exec vulnscan cat -A HTMLparser.c | sed -n '406,412p'",Check indentation (tabs vs spaces) in HTMLparser.c,cat,"[""cat"", ""sed""]",read,"[""HTMLparser.c""]",1,"[[406, 412]]",7,,True,False,1,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,28,docker,vulnscan,"docker exec vulnscan sed -n '1349,1360p' parserInternals.c",Read exact context for parserInternals.c diff,sed,"[""sed""]",read,"[""parserInternals.c""]",1,"[[1349, 1360]]",12,,False,False,11,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,29,docker,vulnscan,"docker exec vulnscan sed -n '403,415p' HTMLparser.c",Read exact context for HTMLparser.c diff,sed,"[""sed""]",read,"[""HTMLparser.c""]",1,"[[403, 415]]",13,,False,False,11,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,32,docker,vulnscan,docker exec vulnscan grep -n 'int xmlSwitchEncoding\|int xmlSwitchEncodingName' parserInternals.c,Verify return types of encoding switch functions,grep,"[""grep""]",search,"[""parserInternals.c""]",1,[],0,int xmlSwitchEncoding\|int xmlSwitchEncodingName,True,False,11,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,33,docker,vulnscan,docker exec vulnscan grep -n 'xmlSwitchEncoding(' parserInternals.c,Find xmlSwitchEncoding definition,grep,"[""grep""]",search,"[""parserInternals.c""]",1,[],0,xmlSwitchEncoding(,False,False,24,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,34,docker,vulnscan,"docker exec vulnscan sed -n '1200,1212p' parserInternals.c",Read xmlSwitchEncoding function signature,sed,"[""sed""]",read,"[""parserInternals.c""]",1,"[[1200, 1212]]",13,,False,False,24,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,35,docker,vulnscan,docker exec vulnscan grep -n 'xmlSwitchEncodingName(' parserInternals.c,Find xmlSwitchEncodingName definition,grep,"[""grep""]",search,"[""parserInternals.c""]",1,[],0,xmlSwitchEncodingName(,False,False,24,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,36,docker,vulnscan,"docker exec vulnscan sed -n '1260,1270p' parserInternals.c",Read xmlSwitchEncodingName signature,sed,"[""sed""]",read,"[""parserInternals.c""]",1,"[[1260, 1270]]",11,,False,False,24,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,39,docker,vulnscan,docker exec vulnscan grep -n 'xmlBufResetInput' buf.c,Find xmlBufResetInput definition in buf.c,grep,"[""grep""]",search,"[""buf.c""]",1,[],0,xmlBufResetInput,False,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,40,docker,vulnscan,"docker exec vulnscan sed -n '1001,1025p' buf.c",Read xmlBufResetInput implementation,sed,"[""sed""]",read,"[""buf.c""]",1,"[[1001, 1025]]",25,,False,False,25,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,43,docker,vulnscan,docker exec vulnscan grep -n 'xmlBufShrink' buf.c,Find xmlBufShrink in buf.c,grep,"[""grep""]",search,"[""buf.c""]",1,[],0,xmlBufShrink,False,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,44,docker,vulnscan,"docker exec vulnscan sed -n '308,360p' buf.c",Read xmlBufShrink implementation,sed,"[""sed""]",read,"[""buf.c""]",1,"[[308, 360]]",53,,False,False,25,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,47,docker,vulnscan,"docker exec vulnscan grep -n '' parserInternals.c | sed -n '1349,1361p'",Show parserInternals.c lines 1349-1361 with line numbers,grep,"[""grep"", ""sed""]",search,"[""parserInternals.c""]",1,"[[1349, 1361]]",13,,True,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,48,docker,vulnscan,"docker exec vulnscan grep -n '' HTMLparser.c | sed -n '403,414p'",Show HTMLparser.c lines 403-414 with line numbers,grep,"[""grep"", ""sed""]",search,"[""HTMLparser.c""]",1,"[[403, 414]]",12,,True,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,51,docker,vulnscan,docker exec vulnscan grep -n 'xmlSwitchInputEncoding' parserInternals.c,Find xmlSwitchInputEncoding definition,grep,"[""grep""]",search,"[""parserInternals.c""]",1,[],0,xmlSwitchInputEncoding,False,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,52,docker,vulnscan,"docker exec vulnscan sed -n '1296,1300p' parserInternals.c",Read xmlSwitchInputEncoding signature,sed,"[""sed""]",read,"[""parserInternals.c""]",1,"[[1296, 1300]]",5,,False,False,25,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,54,docker,vulnscan,"docker exec vulnscan sed -n '1300,1315p' parserInternals.c",Verify in variable initialization,sed,"[""sed""]",read,"[""parserInternals.c""]",1,"[[1300, 1315]]",16,,False,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,57,docker,vulnscan,"docker exec vulnscan cat -A parserInternals.c | sed -n '1354,1357p'",Check exact whitespace in parserInternals.c fix area,cat,"[""cat"", ""sed""]",read,"[""parserInternals.c""]",1,"[[1354, 1357]]",4,,True,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1773871990-patch,58,docker,vulnscan,"docker exec vulnscan cat -A HTMLparser.c | sed -n '404,413p'",Check exact whitespace in HTMLparser.c fix area,cat,"[""cat"", ""sed""]",read,"[""HTMLparser.c""]",1,"[[404, 413]]",10,,True,False,8,patch,42531212,libxml2,,arvo-42531212-vul1772658128,True
arvo-42531212-vul-1775195116-patch,2,local,,ls /opt/agent/,List files in agent directory,ls,"[""ls""]",list,[],0,[],0,,False,False,43,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,5,docker,vulnscan,"docker exec vulnscan sed -n '350,450p' /src/libxml2/HTMLparser.c",Read htmlCurrentChar function around crash lines 376-428,sed,"[""sed""]",read,"[""/src/libxml2/HTMLparser.c""]",1,"[[350, 450]]",101,,False,False,35,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,6,docker,vulnscan,"docker exec vulnscan sed -n '450,530p' /src/libxml2/HTMLparser.c",Read remainder of htmlCurrentChar function,sed,"[""sed""]",read,"[""/src/libxml2/HTMLparser.c""]",1,"[[450, 530]]",81,,False,False,35,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,9,docker,vulnscan,docker exec vulnscan grep -n 'cur = ctxt->input->cur' /src/libxml2/HTMLparser.c,Find exact line numbers of cur assignments,grep,"[""grep""]",search,"[""/src/libxml2/HTMLparser.c""]",1,[],0,cur = ctxt->input->cur,True,False,10,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,10,docker,vulnscan,"docker exec vulnscan sed -n '425,435p' /src/libxml2/HTMLparser.c",See exact code at crash line 428,sed,"[""sed""]",read,"[""/src/libxml2/HTMLparser.c""]",1,"[[425, 435]]",11,,False,False,10,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,13,docker,vulnscan,docker exec vulnscan grep -n 'xmlParserGrow' /src/libxml2/parserInternals.c,Find xmlParserGrow function in parserInternals.c,grep,"[""grep""]",search,"[""/src/libxml2/parserInternals.c""]",1,[],0,xmlParserGrow,False,False,8,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,14,docker,vulnscan,"docker exec vulnscan sed -n '567,650p' /src/libxml2/parserInternals.c",Read xmlParserGrow implementation,sed,"[""sed""]",read,"[""/src/libxml2/parserInternals.c""]",1,"[[567, 650]]",84,,False,False,57,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,17,docker,vulnscan,docker exec vulnscan grep -n 'xmlBufUpdateInput' /src/libxml2/buf.c,Find xmlBufUpdateInput in buf.c,grep,"[""grep""]",search,"[""/src/libxml2/buf.c""]",1,[],0,xmlBufUpdateInput,False,False,10,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,18,docker,vulnscan,docker exec vulnscan grep -n 'xmlBufGrowInternal' /src/libxml2/buf.c,Find xmlBufGrowInternal in buf.c,grep,"[""grep""]",search,"[""/src/libxml2/buf.c""]",1,[],0,xmlBufGrowInternal,False,False,10,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,19,docker,vulnscan,"docker exec vulnscan sed -n '1015,1060p' /src/libxml2/buf.c",Read xmlBufUpdateInput implementation,sed,"[""sed""]",read,"[""/src/libxml2/buf.c""]",1,"[[1015, 1060]]",46,,False,False,59,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,20,docker,vulnscan,"docker exec vulnscan sed -n '357,445p' /src/libxml2/buf.c",Read xmlBufGrowInternal implementation,sed,"[""sed""]",read,"[""/src/libxml2/buf.c""]",1,"[[357, 445]]",89,,False,False,59,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,22,docker,vulnscan,"docker exec vulnscan sed -n '3170,3240p' /src/libxml2/HTMLparser.c",Read htmlParseCharDataInternal around line 3185,sed,"[""sed""]",read,"[""/src/libxml2/HTMLparser.c""]",1,"[[3170, 3240]]",71,,False,False,35,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,23,docker,vulnscan,"docker exec vulnscan sed -n '3100,3190p' /src/libxml2/HTMLparser.c",Read htmlParseCharDataInternal loop logic,sed,"[""sed""]",read,"[""/src/libxml2/HTMLparser.c""]",1,"[[3100, 3190]]",91,,False,False,67,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,25,docker,vulnscan,docker exec vulnscan grep -n 'CUR_CHAR' /src/libxml2/HTMLparser.c,Find CUR_CHAR macro definition,grep,"[""grep""]",search,"[""/src/libxml2/HTMLparser.c""]",1,[],0,CUR_CHAR,False,False,9,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,27,docker,vulnscan,"docker exec vulnscan sed -n '3170,3250p' /src/libxml2/xmlIO.c",Read xmlParserInputBufferGrow around line 3218,sed,"[""sed""]",read,"[""/src/libxml2/xmlIO.c""]",1,"[[3170, 3250]]",81,,False,False,8,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,30,docker,vulnscan,"docker exec vulnscan sed -n '80,110p' /src/libxml2/fuzz/fuzz.c",Read xmlFuzzRealloc implementation,sed,"[""sed""]",read,"[""/src/libxml2/fuzz/fuzz.c""]",1,"[[80, 110]]",31,,False,False,12,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,31,docker,vulnscan,docker exec vulnscan grep -n 'xmlSwitchEncoding\b' /src/libxml2/encoding.c,Find xmlSwitchEncoding function,grep,"[""grep""]",search,"[""/src/libxml2/encoding.c""]",1,[],0,xmlSwitchEncoding\b,False,False,12,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,33,docker,vulnscan,docker exec vulnscan grep -n 'xmlBufAddLen' /src/libxml2/buf.c,Find xmlBufAddLen function,grep,"[""grep""]",search,"[""/src/libxml2/buf.c""]",1,[],0,xmlBufAddLen,False,False,8,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,34,docker,vulnscan,"docker exec vulnscan sed -n '510,545p' /src/libxml2/buf.c",Read xmlBufAddLen implementation,sed,"[""sed""]",read,"[""/src/libxml2/buf.c""]",1,"[[510, 545]]",36,,False,False,57,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,37,docker,vulnscan,docker exec vulnscan grep -n 'xmlSwitchEncoding\b' /src/libxml2/parser.c,Find xmlSwitchEncoding in parser.c,grep,"[""grep""]",search,"[""/src/libxml2/parser.c""]",1,[],0,xmlSwitchEncoding\b,False,False,8,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,38,docker,vulnscan,docker exec vulnscan grep -n 'xmlSwitchEncoding\b' /src/libxml2/encoding.c,Find xmlSwitchEncoding in encoding.c,grep,"[""grep""]",search,"[""/src/libxml2/encoding.c""]",1,[],0,xmlSwitchEncoding\b,False,False,56,patch,42531212,libxml2,,,False
arvo-42531212-vul-1775195116-patch,39,docker,vulnscan,docker exec vulnscan grep -rn 'xmlSwitchEncoding(' /src/libxml2/encoding.c /src/libxml2/parserInternals.c /src/libxml2/parser.c,Find xmlSwitchEncoding definition across source files,grep,"[""grep""]",search,"[""/src/libxml2/encoding.c"", ""/src/libxml2/parserInternals.c"", ""/src/libxml2/parser.c""]",3,[],0,xmlSwitchEncoding(,False,False,58,patch,42531212,libxml2,,,False
